#Time	[wTH]	[wTHout]	[w11p]	[w11n]	[w21p]	[w21n]	[w12p]	[w12n]	[w13p]	[w13n]	[w14p]	[w14n]	[w22p]	[w22n]	[w23p]	[w23n]	[w24p]	[w24n]	[w1p]	[w1n]	[w2p]	[w2n]	[w3p]	[w3n]	[w4p]	[w4n]	[u1]	[u2]	[uTH]	[h10]	[h11]	[h10p]	[h11p]	[Sh1]	[h20]	[h21]	[h20p]	[h21p]	[Sh2]	[h30]	[h31]	[h30p]	[h31p]	[Sh3]	[h40]	[h41]	[h40p]	[h41p]	[Sh4]	[v0]	[v1]	[v0p]	[v1p]	[Sv]	
15.3753906	3	5	5	0	0	1	5	0	0	2	2	0	0	1	4	0	2	0	4	0	6	0	4	0	2	0	0	1.21267861e-81	1	1	0	0.154662158	0	3.28042668e-12	1	-8.63025279e-124	3.15466216	8.63025279e-124	-1.04272849e-12	0.959555333	5.09086226e-71	2.15577966	2.28973446e-83	0.0202223337	0.997017129	5.27027246e-84	2.69060635	9.01148265e-84	0.00149143527	0.992997421	-5.14335069e-06	4.05614331	5.14408164e-06	0.00350386119	
15.3766406	3	5	5	0	0	1	5	0	0	2	2	0	0	1	4	0	2	0	4	0	6	0	4	0	2	0	0	6.49141956e-82	1	1	0	0.153698534	0	3.25998795e-12	1	-7.64367381e-125	3.15369853	7.64367381e-125	-1.03623176e-12	0.959797193	1.31901766e-71	2.16103958	1.2213937e-83	0.0201014036	0.997035659	2.82158519e-84	2.69253403	4.81315104e-84	0.00148217041	0.99303603	-3.76235666e-07	4.06202402	3.76289262e-07	0.00348217307	
15.3791406	3	5	5	0	0	1	5	0	0	2	2	0	0	1	4	0	2	0	4	0	6	0	4	0	2	0	0	1.86482126e-82	1	1	0	0.15178926	0	3.21949173e-12	1	-4.37679515e-125	3.15178926	4.37679515e-125	-1.02335948e-12	0.960276762	1.09517894e-72	2.17146131	3.49285149e-84	0.019861619	0.997072375	8.07383562e-85	2.69635343	1.381249e-84	0.0014638125	0.993122722	-1.15376232e-06	4.07367574	1.15392342e-06	0.00343921589	
15.3816406	3	5	5	0	0	1	5	0	0	2	2	0	0	1	4	0	2	0	4	0	6	0	4	0	2	0	0	5.35716157e-83	1	1	0	0.149903704	0	3.17949856e-12	1	-2.49713304e-125	3.1499037	2.49713304e-125	-1.0106471e-12	0.960750844	9.03450362e-74	2.18175359	9.98563446e-85	0.0196245778	0.997108637	2.30996235e-85	2.70012539	3.96366774e-85	0.0014456813	0.993210034	-3.61104796e-06	4.08518273	3.61154541e-06	0.00339678833	
15.3828906	3	5	5	0	0	1	5	0	0	2	2	0	0	1	4	0	2	0	4	0	6	0	4	0	2	0	0	2.86766693e-83	1	1	0	0.148969728	0	3.15968866e-12	1	-2.21560508e-126	3.14896973	2.21560508e-126	-1.00435026e-12	0.960985846	2.30384647e-74	2.18685168	5.32742931e-85	0.019507077	0.9971266	1.2355258e-85	2.70199376	2.11840495e-85	0.00143669985	0.993248742	-2.64032501e-07	4.09088251	2.64068956e-07	0.003375761	
15.3853906	3	5	5	0	0	1	5	0	0	2	2	0	0	1	4	0	2	0	4	0	6	0	4	0	2	0	0	8.23808448e-84	1	1	0	0.147119196	0	3.12043838e-12	1	-1.2573652e-126	3.1471192	1.2573652e-126	-9.91874017e-13	0.961451806	1.88291571e-75	2.19695277	1.5238499e-85	0.0192740972	0.997162193	3.53574116e-86	2.70569565	6.07967493e-86	0.00141890353	0.993332637	-8.51597874e-07	4.10217574	8.51713129e-07	0.0033341074	
15.3878906	3	5	5	0	0	1	5	0	0	2	2	0	0	1	4	0	2	0	4	0	6	0	4	0	2	0	0	2.36659408e-84	1	1	0	0.145291652	0	3.08167567e-12	1	-7.11066602e-127	3.14529165	7.11066602e-127	-9.79552761e-13	0.961912421	1.52978937e-76	2.20692838	4.35748708e-86	0.0190437897	0.997197346	1.01168517e-86	2.70935156	1.74475796e-86	0.00140132702	0.993416867	-2.80132235e-06	4.1133287	2.80169637e-06	0.00329296703	
15.3891406	3	5	5	0	0	1	5	0	0	2	2	0	0	1	4	0	2	0	4	0	6	0	4	0	2	0	0	1.26682824e-84	1	1	0	0.144386411	0	3.06247526e-12	1	-6.31992488e-128	3.14438641	6.31992488e-128	-9.73449648e-13	0.962140741	3.84140576e-77	2.21186962	2.32500782e-86	0.0189296293	0.997214759	5.41073351e-87	2.71116245	9.326073e-87	0.00139262036	0.993455046	-2.04821282e-07	4.11885311	2.04848686e-07	0.00327257944	
15.3916406	3	5	5	0	0	1	5	0	0	2	2	0	0	1	4	0	2	0	4	0	6	0	4	0	2	0	0	3.63927832e-85	1	1	0	0.142592814	0	3.02443258e-12	1	-3.55562402e-128	3.14259281	3.55562402e-128	-9.61357262e-13	0.962593445	3.09455683e-78	2.22165994	6.65178381e-87	0.0187032777	0.997249263	1.54859188e-87	2.71475045	2.67663451e-87	0.00137536854	0.993536313	-6.935986e-07	4.12979889	6.93689581e-07	0.00323219055	
15.3941406	3	5	5	0	0	1	5	0	0	2	2	0	0	1	4	0	2	0	4	0	6	0	4	0	2	0	0	1.04547296e-85	1	1	0	0.140821498	0	2.98686248e-12	1	-1.99363847e-128	3.1408215	1.99363847e-128	-9.4941509e-13	0.963040942	2.47946142e-79	2.23132863	1.90249449e-87	0.0184795288	0.99728334	4.43150836e-88	2.71829387	7.68183737e-88	0.00135832985	0.993617795	-2.39383917e-06	4.1406087	2.39414895e-06	0.00319229928	
